village_code,county_chinese_name,township_chinese_name,village_chinese_name,village_english_name,county_id,county_code,township_id,township_code,note,township_english_name,monthly_average_income,dining_out_average_monthly_budget,dining_out_average_weekly_budget,dining_out_average_daily_budget,passerby_dining_out_weekly_budget,passerby_dining_out_daily_budget,passerby_dining_out_monthly_budget
63000030032,臺北市,大安區,通安里,Tong'an Vil.,A,63000,A02,63000030,,Da'an District,107416.66666666667,16757.0,3909.9666666666667,558.5666666666667,4611.97345364321,658.8533505204585,19765.600515613754
63000030030,臺北市,大安區,義安里,Yi'an Vil.,A,63000,A02,63000030,,Da'an District,224500.0,35022.0,8171.8,1167.4,4602.437772702431,657.4911103860616,19724.733311581847
63000050015,臺北市,中正區,廈安里,Xia'an Vil.,A,63000,A03,63000050,,Zhongzheng District,105833.33333333333,16510.0,3852.3333333333335,550.3333333333334,4537.942797058348,648.2775424369069,19448.326273107206
63000030029,臺北市,大安區,住安里,Zhu'an Vil.,A,63000,A02,63000030,,Da'an District,133666.66666666666,20852.0,4865.466666666667,695.0666666666667,4585.038901754981,655.0055573935688,19650.16672180706
63000030022,臺北市,大安區,龍圖里,Longtu Vil.,A,63000,A02,63000030,,Da'an District,141416.66666666666,22061.0,5147.566666666667,735.3666666666667,4613.929028880547,659.1327184115067,19773.9815523452
63000030041,臺北市,大安區,龍門里,Longmen Vil.,A,63000,A02,63000030,,Da'an District,174333.33333333334,27196.0,6345.733333333334,906.5333333333333,4679.260420381785,668.4657743402549,20053.973230207648
63000020031,臺北市,信義區,三犁里,Sanli Vil.,A,63000,A17,63000020,,Xinyi District,226166.66666666666,35282.0,8232.466666666667,1176.0666666666666,4637.947682435577,662.5639546336539,19876.918639009615
63000070017,臺北市,萬華區,綠堤里,Lvti Vil.,A,63000,A05,63000070,,Wanhua District,55583.333333333336,8671.0,2023.2333333333333,289.03333333333336,4597.994721427964,656.8563887754234,19705.6916632627
63000030017,臺北市,大安區,福住里,Fuzhu Vil.,A,63000,A02,63000030,,Da'an District,220083.33333333334,34333.0,8011.033333333334,1144.4333333333334,4674.438320359709,667.7769029085299,20033.307087255896
63000070011,臺北市,萬華區,頂碩里,Dingshuo Vil.,A,63000,A05,63000070,,Wanhua District,74000.0,11544.0,2693.6,384.8,4554.235521907371,650.6050745581958,19518.152236745875
63000030018,臺北市,大安區,永康里,Yongkang Vil.,A,63000,A02,63000030,,Da'an District,129083.33333333333,20137.0,4698.633333333333,671.2333333333333,4682.745212668975,668.9636018098536,20068.908054295607
63000020004,臺北市,信義區,中興里,Zhongxing Vil.,A,63000,A17,63000020,,Xinyi District,104750.0,16341.0,3812.9,544.7,4587.7029484912,655.3861354987429,19661.584064962284
63000050021,臺北市,中正區,新營里,Xinying Vil.,A,63000,A03,63000050,,Zhongzheng District,138916.66666666666,21671.0,5056.566666666667,722.3666666666667,4616.071005028819,659.438715004117,19783.16145012351
63000050020,臺北市,中正區,龍福里,Longfu Vil.,A,63000,A03,63000050,,Zhongzheng District,112083.33333333333,17485.0,4079.8333333333335,582.8333333333334,4565.991858563628,652.2845512233754,19568.53653670126
63000070018,臺北市,萬華區,華江里,Huajiang Vil.,A,63000,A05,63000070,,Wanhua District,65166.666666666664,10166.0,2372.0666666666666,338.8666666666667,4597.994721427964,656.8563887754234,19705.6916632627
63000070015,臺北市,萬華區,糖廍里,Tangbu  Vil.,A,63000,A05,63000070,,Wanhua District,0.0,0.0,0.0,0.0,4591.368741284014,655.9098201834305,19677.294605502913
63000030019,臺北市,大安區,光明里,Guangming Vil.,A,63000,A02,63000030,,Da'an District,188250.0,29367.0,6852.3,978.9,4653.697885506323,664.8139836437604,19944.41950931281
63000020022,臺北市,信義區,松友里,Songyou Vil.,A,63000,A17,63000020,,Xinyi District,86416.66666666667,13481.0,3145.5666666666666,449.3666666666667,4544.555395840456,649.2221994057794,19476.665982173385
63000070010,臺北市,萬華區,富福里,Fufu Vil.,A,63000,A05,63000070,,Wanhua District,87916.66666666667,13715.0,3200.166666666667,457.1666666666667,4555.56361590767,650.7948022725243,19523.844068175727
63000050017,臺北市,中正區,南門里,Nanmen Vil.,A,63000,A03,63000050,,Zhongzheng District,152083.33333333334,23725.0,5535.833333333334,790.8333333333334,4528.98607148804,646.9980102125771,19409.940306377313
63000050016,臺北市,中正區,愛國里,Aiguo Vil.,A,63000,A03,63000050,,Zhongzheng District,104500.0,16302.0,3803.8,543.4,4529.113257734908,647.0161796764154,19410.485390292462
63000020021,臺北市,信義區,松隆里,Songlong Vil.,A,63000,A17,63000020,,Xinyi District,69083.33333333333,10777.0,2514.633333333333,359.23333333333335,4586.201553656372,655.1716505223388,19655.149515670168
63000020002,臺北市,信義區,正和里,Zhenghe Vil.,A,63000,A17,63000020,,Xinyi District,133083.33333333334,20761.0,4844.233333333334,692.0333333333333,4443.5556305241025,634.7936615034432,19043.809845103297
63000030056,臺北市,大安區,光信里,Guangxin Vil.,A,63000,A02,63000030,,Da'an District,142916.66666666666,22295.0,5202.166666666667,743.1666666666666,4474.4213666287915,639.2030523755417,19176.09157126625
63000030053,臺北市,大安區,敦煌里,Dunhuang Vil.,A,63000,A02,63000030,,Da'an District,155666.66666666666,24284.0,5666.266666666666,809.4666666666667,4488.300925355812,641.1858464794017,19235.575394382053
63000050030,臺北市,中正區,文祥里,Wenxiang Vil.,A,63000,A03,63000050,,Zhongzheng District,142500.0,22230.0,5187.0,741.0,4614.470188654193,659.2100269505991,19776.30080851797
63000030051,臺北市,大安區,敦安里,Dun'an Vil.,A,63000,A02,63000030,,Da'an District,195750.0,30537.0,7125.3,1017.9,4490.5788959940355,641.5112708562908,19245.338125688722
63000030001,臺北市,大安區,德安里,De'an Vil.,A,63000,A02,63000030,,Da'an District,155583.33333333334,24271.0,5663.233333333334,809.0333333333333,4493.8775355203,641.9825050743285,19259.475152229854
63000030002,臺北市,大安區,仁慈里,Renci Vil.,A,63000,A02,63000030,,Da'an District,177500.0,27690.0,6461.0,923.0,4506.551084965523,643.7930121379319,19313.790364137956
63000030003,臺北市,大安區,和安里,He'an Vil.,A,63000,A02,63000030,,Da'an District,331666.6666666667,51740.0,12072.666666666668,1724.6666666666667,4531.735989945197,647.3908557064567,19421.7256711937
63000030004,臺北市,大安區,民炤里,Minzhao Vil.,A,63000,A02,63000030,,Da'an District,227083.33333333334,35425.0,8265.833333333334,1180.8333333333333,4561.788121571236,651.6840173673194,19550.52052101958
63000050031,臺北市,中正區,三愛里,San'ai Vil.,A,63000,A03,63000050,,Zhongzheng District,170083.33333333334,26533.0,6191.033333333334,884.4333333333333,4602.144608742314,657.4492298203305,19723.476894609914
63000090018,臺北市,南港區,九如里,Jiuru Vil.,A,63000,A13,63000090,,Nangang District,75500.0,11778.0,2748.2000000000003,392.6,2748.2000000000003,392.6,11778.0
63000020001,臺北市,信義區,西村里,Xicun Vil.,A,63000,A17,63000020,,Xinyi District,89083.33333333333,13897.0,3242.633333333333,463.23333333333335,4475.340104937551,639.3343007053644,19180.02902116093
63000020009,臺北市,信義區,安康里,Ankang Vil.,A,63000,A17,63000020,,Xinyi District,346166.6666666667,54002.0,12600.466666666667,1800.0666666666666,4422.42007730132,631.7742967573314,18953.22890271994
63000070009,臺北市,萬華區,仁德里,Rende Vil.,A,63000,A05,63000070,,Wanhua District,96250.0,15015.0,3503.5,500.5,4527.817595107665,646.8310850153806,19404.93255046142
63000020020,臺北市,信義區,國業里,Guoye Vil.,A,63000,A17,63000020,,Xinyi District,103916.66666666667,16211.0,3782.5666666666666,540.3666666666667,4347.267139777234,621.0381628253191,18631.14488475957
63000070008,臺北市,萬華區,福音里,Fuyin Vil.,A,63000,A05,63000070,,Wanhua District,118916.66666666667,18551.0,4328.566666666667,618.3666666666667,4552.411162582821,650.3444517975458,19510.333553926375
63000070007,臺北市,萬華區,富民里,Fumin Vil.,A,63000,A05,63000070,,Wanhua District,70250.0,10959.0,2557.1,365.3,4568.563920817484,652.6519886882121,19579.559660646362
63000020027,臺北市,信義區,大仁里,Daren Vil.,A,63000,A17,63000020,,Xinyi District,73666.66666666667,11492.0,2681.4666666666667,383.06666666666666,4272.91640191392,610.4166288448457,18312.49886534537
63000020024,臺北市,信義區,中坡里,Zhongpo Vil.,A,63000,A17,63000020,,Xinyi District,81666.66666666667,12740.0,2972.666666666667,424.6666666666667,4534.429025934161,647.7755751334515,19433.267254003546
63000020008,臺北市,信義區,廣居里,Guangju Vil.,A,63000,A17,63000020,,Xinyi District,108833.33333333333,16978.0,3961.5333333333333,565.9333333333333,4301.2938572301655,614.4705510328807,18434.116530986423
63000020003,臺北市,信義區,興隆里,Xinglong Vil.,A,63000,A17,63000020,,Xinyi District,756916.6666666666,118079.0,27551.766666666666,3935.9666666666667,4347.4420611062305,621.0631515866044,18631.89454759813
63000030052,臺北市,大安區,正聲里,Zhengsheng Vil.,A,63000,A02,63000030,,Da'an District,178166.66666666666,27794.0,6485.266666666666,926.4666666666667,4318.053068905198,616.864724129314,18505.94172387942
63000090019,臺北市,南港區,仁福里,Renfu Vil.,A,63000,A13,63000090,,Nangang District,83083.33333333333,12961.0,3024.2333333333336,432.03333333333336,4197.76798234984,599.6811403356915,17990.434210070744
63000050029,臺北市,中正區,文北里,Wenbei Vil.,A,63000,A03,63000050,,Zhongzheng District,222666.66666666666,34736.0,8105.066666666667,1157.8666666666666,4514.080645288434,644.8686636126334,19346.059908379004
63000030050,臺北市,大安區,建倫里,Jianlun Vil.,A,63000,A02,63000030,,Da'an District,239166.66666666666,37310.0,8705.666666666666,1243.6666666666667,4321.8694600481285,617.4099228640183,18522.297685920552
63000030005,臺北市,大安區,仁愛里,Ren'ai Vil.,A,63000,A02,63000030,,Da'an District,257500.0,40170.0,9373.0,1339.0,4360.941966508775,622.9917095012536,18689.751285037608
63000030006,臺北市,大安區,義村里,Yi Vil.,A,63000,A02,63000030,,Da'an District,167166.66666666666,26078.0,6084.866666666667,869.2666666666667,4403.452531259485,629.0646473227836,18871.939419683506
63000090014,臺北市,南港區,百福里,Baifu Vil.,A,63000,A13,63000090,,Nangang District,74166.66666666667,11570.0,2699.666666666667,385.6666666666667,4155.23598491873,593.6051407026756,17808.15422108027
63000020025,臺北市,信義區,中行里,Zhongxing Vil.,A,63000,A17,63000020,,Xinyi District,76750.0,11973.0,2793.7000000000003,399.1,4233.69910803729,604.8141582910414,18144.424748731242
63000070004,臺北市,萬華區,新起里,Xinqi Vil.,A,63000,A05,63000070,,Wanhua District,94416.66666666667,14729.0,3436.766666666667,490.96666666666664,4517.951600889199,645.4216572698855,19362.649718096567
63000050022,臺北市,中正區,建國里,Jianguo Vil.,A,63000,A03,63000050,,Zhongzheng District,136666.66666666666,21320.0,4974.666666666667,710.6666666666666,4503.9606759183725,643.4229537026247,19302.688611078738
63000070019,臺北市,萬華區,柳鄉里,Liuxiang Vil.,A,63000,A05,63000070,,Wanhua District,61833.333333333336,9646.0,2250.7333333333336,321.53333333333336,4597.994721427964,656.8563887754234,19705.6916632627
63000070006,臺北市,萬華區,青山里,Qingshan Vil.,A,63000,A05,63000070,,Wanhua District,72250.0,11271.0,2629.9,375.7,4590.478525451392,655.782646493056,19673.479394791677
63000020019,臺北市,信義區,富台里,Futai Vil.,A,63000,A17,63000020,,Xinyi District,99166.66666666667,15470.0,3609.666666666667,515.6666666666666,4279.559119834566,611.3655885477953,18340.967656433855
63000050027,臺北市,中正區,幸市里,Xingshi Vil.,A,63000,A03,63000050,,Zhongzheng District,232916.66666666666,36335.0,8478.166666666666,1211.1666666666667,4438.9206732778,634.1315247539715,19023.945742619144
63000020023,臺北市,信義區,松光里,Songguang Vil.,A,63000,A17,63000020,,Xinyi District,89000.0,13884.0,3239.6,462.8,4272.224476116245,610.3177823023207,18309.533469069618
63000050028,臺北市,中正區,東門里,Dongmen Vil.,A,63000,A03,63000050,,Zhongzheng District,452583.3333333333,70603.0,16474.033333333333,2353.4333333333334,4562.587335659561,651.7981908085087,19553.94572425526
63000020015,臺北市,信義區,長春里,Changchun Vil.,A,63000,A17,63000020,,Xinyi District,73000.0,11388.0,2657.2000000000003,379.6,4268.873778524061,609.839111217723,18295.17333653169
63000090016,臺北市,南港區,舊莊里,Jiuzhuang Vil.,A,63000,A13,63000090,,Nangang District,70583.33333333333,11011.0,2569.2333333333336,367.03333333333336,2569.2333333333336,367.03333333333336,11011.0
63000020006,臺北市,信義區,興雅里,Xingya Vil.,A,63000,A17,63000020,,Xinyi District,93083.33333333333,14521.0,3388.2333333333336,484.03333333333336,4314.935083486066,616.4192976408666,18492.578929225998
63000070003,臺北市,萬華區,西門里,Ximen Vil.,A,63000,A05,63000070,,Wanhua District,85083.33333333333,13273.0,3097.0333333333333,442.43333333333334,4505.317297781409,643.6167568259156,19308.502704777467
63000020026,臺北市,信義區,大道里,Dadao Vil.,A,63000,A17,63000020,,Xinyi District,86750.0,13533.0,3157.7000000000003,451.1,4220.972126750941,602.9960181072773,18089.880543218318
63000030055,臺北市,大安區,車層里,Checeng Vil.,A,63000,A02,63000030,,Da'an District,175416.66666666666,27365.0,6385.166666666667,912.1666666666666,4287.832068433239,612.5474383476056,18376.423150428167
63000030008,臺北市,大安區,昌隆里,Changlong Vil.,A,63000,A02,63000030,,Da'an District,119750.0,18681.0,4358.900000000001,622.7,4337.453539146207,619.6362198780296,18589.086596340887
63000030009,臺北市,大安區,誠安里,Cheng'an Vil.,A,63000,A02,63000030,,Da'an District,105833.33333333333,16510.0,3852.3333333333335,550.3333333333334,4321.874498060594,617.4106425800849,18522.319277402545
63000070005,臺北市,萬華區,菜園里,Caiyuan Vil.,A,63000,A05,63000070,,Wanhua District,75166.66666666667,11726.0,2736.0666666666666,390.8666666666667,4555.652058133851,650.8074368762644,19524.223106287933
63000030049,臺北市,大安區,建安里,Jian'an Vil.,A,63000,A02,63000030,,Da'an District,150833.33333333334,23530.0,5490.333333333334,784.3333333333334,4243.825402633671,606.2607718048101,18187.823154144302
63000030010,臺北市,大安區,光武里,Guangwu Vil.,A,63000,A02,63000030,,Da'an District,126916.66666666667,19799.0,4619.766666666666,659.9666666666667,4293.247054573038,613.3210077961484,18399.63023388445
63000030054,臺北市,大安區,華聲里,Huasheng Vil.,A,63000,A02,63000030,,Da'an District,181083.33333333334,28249.0,6591.433333333333,941.6333333333333,4231.733848986479,604.5334069980684,18136.00220994205
63000030007,臺北市,大安區,民輝里,Minhui Vil.,A,63000,A02,63000030,,Da'an District,358916.6666666667,55991.0,13064.566666666668,1866.3666666666666,4381.836273138498,625.9766104483568,18779.298313450705
63000020018,臺北市,信義區,永春里,Yongchun Vil.,A,63000,A17,63000020,,Xinyi District,76000.0,11856.0,2766.4,395.2,4249.79932033784,607.1141886196914,18213.425658590742
63000050026,臺北市,中正區,幸福里,Xingfu Vil.,A,63000,A03,63000050,,Zhongzheng District,132750.0,20709.0,4832.1,690.3,4442.683424693882,634.6690606705546,19040.07182011664
63000090013,臺北市,南港區,鴻福里,Hongfu Vil.,A,63000,A13,63000090,,Nangang District,88333.33333333333,13780.0,3215.3333333333335,459.3333333333333,4190.917413960916,598.7024877087023,17961.074631261068
63000020017,臺北市,信義區,四維里,Siwei Vil.,A,63000,A17,63000020,,Xinyi District,92500.0,14430.0,3367.0,481.0,4265.872911467149,609.4104159238784,18282.31247771635
63000020013,臺北市,信義區,五全里,Wuquan Vil.,A,63000,A17,63000020,,Xinyi District,92166.66666666667,14378.0,3354.866666666667,479.26666666666665,4270.9139088550455,610.1305584078636,18303.91675223591
63000020010,臺北市,信義區,六藝里,Liuyi Vil.,A,63000,A17,63000020,,Xinyi District,80500.0,12558.0,2930.2000000000003,418.6,4274.784143687396,610.6834490981994,18320.50347294598
63000020007,臺北市,信義區,敦厚里,Dunhou Vil.,A,63000,A17,63000020,,Xinyi District,95833.33333333333,14950.0,3488.3333333333335,498.3333333333333,4275.339520480328,610.7627886400469,18322.883659201405
63000070002,臺北市,萬華區,萬壽里,Wanshou Vil.,A,63000,A05,63000070,,Wanhua District,88166.66666666667,13754.0,3209.266666666667,458.46666666666664,4486.208939238626,640.8869913198038,19226.60973959411
63000090011,臺北市,南港區,成福里,Chengfu Vil.,A,63000,A13,63000090,,Nangang District,78833.33333333333,12298.0,2869.5333333333333,409.93333333333334,4159.653972756658,594.2362818223797,17827.08845467139
63000040037,臺北市,中山區,埤頭里,Bitou Vil.,A,63000,A10,63000040,,Zhongshan District,84916.66666666667,13247.0,3090.9666666666667,441.56666666666666,4307.376633691277,615.3395190987538,18460.185572962615
63000050025,臺北市,中正區,梅花里,Meihua Vil.,A,63000,A03,63000050,,Zhongzheng District,137500.0,21450.0,5005.0,715.0,4383.982341068787,626.2831915812552,18788.495747437657
63000090012,臺北市,南港區,萬福里,Wanfu Vil.,A,63000,A13,63000090,,Nangang District,86250.0,13455.0,3139.5,448.5,4201.228815907892,600.1755451296988,18005.266353890962
63000010027,臺北市,松山區,中崙里,Zhonglun Vil.,A,63000,A01,63000010,,Songshan District,118833.33333333333,18538.0,4325.533333333334,617.9333333333333,4269.555751513069,609.9365359304384,18298.09607791315
63000010034,臺北市,松山區,福成里,Fucheng Vil.,A,63000,A01,63000010,,Songshan District,346833.3333333333,54106.0,12624.733333333334,1803.5333333333333,4242.5708102161625,606.0815443165947,18182.446329497838
63000010030,臺北市,松山區,敦化里,Dunhua Vil.,A,63000,A01,63000010,,Songshan District,131166.66666666666,20462.0,4774.466666666667,682.0666666666667,4211.695582097702,601.6707974425289,18050.123923275863
63000010029,臺北市,松山區,吉仁里,Jiren Vil.,A,63000,A01,63000010,,Songshan District,117916.66666666667,18395.0,4292.166666666667,613.1666666666666,4194.309456243822,599.1870651776889,17975.611955330663
63000010031,臺北市,松山區,復源里,Fuyuan Vil.,A,63000,A01,63000010,,Songshan District,118333.33333333333,18460.0,4307.333333333333,615.3333333333334,4193.392694571166,599.0560992244524,17971.68297673357
63000010032,臺北市,松山區,復建里,Fujian Vil.,A,63000,A01,63000010,,Songshan District,109583.33333333333,17095.0,3988.8333333333335,569.8333333333334,4191.315150362645,598.7593071946636,17962.779215839906
63000040038,臺北市,中山區,朱崙里,Zhulun Vil.,A,63000,A10,63000040,,Zhongshan District,108666.66666666667,16952.0,3955.4666666666667,565.0666666666667,4309.779067858796,615.682723979828,18470.48171939484
63000020012,臺北市,信義區,五常里,Wuchang Vil.,A,63000,A17,63000020,,Xinyi District,92166.66666666667,14378.0,3354.866666666667,479.26666666666665,4277.392825428376,611.0561179183395,18331.683537550183
63000010025,臺北市,松山區,復盛里,Fucheng Vil.,A,63000,A01,63000010,,Songshan District,94083.33333333333,14677.0,3424.633333333333,489.23333333333335,4209.805899324532,601.4008427606475,18042.025282819424
63000040001,臺北市,中山區,正守里,Zhengshou Vil.,A,63000,A10,63000040,,Zhongshan District,101166.66666666667,15782.0,3682.4666666666667,526.0666666666667,4359.968871189699,622.8526958842427,18685.58087652728
63000050024,臺北市,中正區,黎明里,Liming Vil.,A,63000,A03,63000050,,Zhongzheng District,125833.33333333333,19630.0,4580.333333333333,654.3333333333334,4503.192925560593,643.3132750800847,19299.39825240254
63000090017,臺北市,南港區,中研里,Zhongyan Vil.,A,63000,A13,63000090,,Nangang District,86666.66666666667,13520.0,3154.666666666667,450.6666666666667,4374.142878508029,624.8775540725755,18746.326622177265
63000020005,臺北市,信義區,新仁里,Xinren Vil.,A,63000,A17,63000020,,Xinyi District,119083.33333333333,18577.0,4334.633333333333,619.2333333333333,4248.767139793016,606.9667342561452,18209.002027684353
63000020011,臺北市,信義區,雅祥里,Yaxiang Vil.,A,63000,A17,63000020,,Xinyi District,92916.66666666667,14495.0,3382.166666666667,483.1666666666667,4268.953133164238,609.8504475948912,18295.513427846734
63000070001,臺北市,萬華區,福星里,Fuxing Vil.,A,63000,A05,63000070,,Wanhua District,81083.33333333333,12649.0,2951.4333333333334,421.6333333333333,4458.232528587607,636.890361226801,19106.710836804028
63000020016,臺北市,信義區,四育里,Siyu Vil.,A,63000,A17,63000020,,Xinyi District,80083.33333333333,12493.0,2915.0333333333333,416.43333333333334,4288.0663262716735,612.5809037530962,18377.427112592886
63000020014,臺北市,信義區,永吉里,Yongji Vil.,A,63000,A17,63000020,,Xinyi District,66416.66666666667,10361.0,2417.5666666666666,345.3666666666667,4266.106656852493,609.4438081217847,18283.31424365354
63000050023,臺北市,中正區,光復里,Guangfu Vil.,A,63000,A03,63000050,,Zhongzheng District,142250.0,22191.0,5177.900000000001,739.7,4483.594304212173,640.5134720303104,19215.40416090931
63000090015,臺北市,南港區,聯成里,Liancheng Vil.,A,63000,A13,63000090,,Nangang District,77333.33333333333,12064.0,2814.9333333333334,402.1333333333333,4174.853563757008,596.4076519652868,17892.229558958603
63000090010,臺北市,南港區,合成里,Hecheng Vil.,A,63000,A13,63000090,,Nangang District,101583.33333333333,15847.0,3697.6333333333337,528.2333333333333,4198.29572771941,599.7565325313443,17992.69597594033
63000010024,臺北市,松山區,新聚里,Xinju Vil.,A,63000,A01,63000010,,Songshan District,104250.0,16263.0,3794.7000000000003,542.1,4243.262857413901,606.1804082019859,18185.412246059575
63000060002,臺北市,大同區,建明里,Jianming Vil.,A,63000,A09,63000060,,Datong District,97166.66666666667,15158.0,3536.866666666667,505.26666666666665,4465.867625176506,637.9810893109295,19139.432679327885
63000010022,臺北市,松山區,吉祥里,Jixiang Vil.,A,63000,A01,63000010,,Songshan District,114916.66666666667,17927.0,4182.966666666667,597.5666666666667,4198.889395991857,599.8413422845509,17995.24026853653
63000010033,臺北市,松山區,復勢里,Fushi Vil.,A,63000,A01,63000010,,Songshan District,117583.33333333333,18343.0,4280.033333333334,611.4333333333333,4173.066914884832,596.1524164121189,17884.572492363564
63000010028,臺北市,松山區,美仁里,Meiren Vil.,A,63000,A01,63000010,,Songshan District,135916.66666666666,21203.0,4947.366666666667,706.7666666666667,4182.745406336937,597.5350580481338,17926.051741444015
63000040039,臺北市,中山區,力行里,Lixing Vil.,A,63000,A10,63000040,,Zhongshan District,238666.66666666666,37232.0,8687.466666666667,1241.0666666666666,4321.139402058236,617.3056288654623,18519.168865963868
63000040036,臺北市,中山區,朱園里,Zhuyuan Vil.,A,63000,A10,63000040,,Zhongshan District,232666.66666666666,36296.0,8469.066666666668,1209.8666666666666,4331.229940249088,618.7471343212983,18562.41402963895
63000040032,臺北市,中山區,興亞里,Xingya Vil.,A,63000,A10,63000040,,Zhongshan District,155500.0,24258.0,5660.2,808.6,4342.097891316874,620.2996987595534,18608.9909627866
63000040002,臺北市,中山區,正義里,Zhengyi Vil.,A,63000,A10,63000040,,Zhongshan District,85583.33333333333,13351.0,3115.2333333333336,445.03333333333336,4372.857748905841,624.6939641294058,18740.818923882172
63000040003,臺北市,中山區,正得里,Zhengde Vil.,A,63000,A10,63000040,,Zhongshan District,139833.33333333334,21814.0,5089.933333333333,727.1333333333333,4411.085178250021,630.1550254642888,18904.65076392866
63000010018,臺北市,松山區,慈祐里,Ciyou Vil.,A,63000,A01,63000010,,Songshan District,78083.33333333333,12181.0,2842.2333333333336,406.03333333333336,4308.861644813218,615.5516635447455,18466.549906342363
63000090006,臺北市,南港區,新光里,Xinguang Vil.,A,63000,A13,63000090,,Nangang District,93333.33333333333,14560.0,3397.3333333333335,485.3333333333333,4292.540092677278,613.2200132396111,18396.600397188333
63000060004,臺北市,大同區,建泰里,Jiantai Vil.,A,63000,A09,63000060,,Datong District,95583.33333333333,14911.0,3479.2333333333336,497.03333333333336,4453.928700899622,636.275528699946,19088.265860998377
63000010014,臺北市,松山區,東勢里,Dongshi Vil.,A,63000,A01,63000010,,Songshan District,174916.66666666666,27287.0,6366.966666666667,909.5666666666667,4187.312287352149,598.1874696217355,17945.624088652065
63000060001,臺北市,大同區,玉泉里,Yuquan Vil.,A,63000,A09,63000060,,Datong District,93916.66666666667,14651.0,3418.5666666666666,488.3666666666667,4439.150347107352,634.1643353010503,19024.930059031507
63000060003,臺北市,大同區,建功里,Jiangong Vil.,A,63000,A09,63000060,,Datong District,85500.0,13338.0,3112.2000000000003,444.6,4465.447941712078,637.9211345302969,19137.634035908908
63000010011,臺北市,松山區,東光里,Dongguang Vil.,A,63000,A01,63000010,,Songshan District,114416.66666666667,17849.0,4164.766666666666,594.9666666666667,4194.10507153572,599.1578673622456,17974.73602086737
63000010019,臺北市,松山區,安平里,Anping Vil.,A,63000,A01,63000010,,Songshan District,83916.66666666667,13091.0,3054.5666666666666,436.3666666666667,4234.28747672494,604.8982109607057,18146.94632882117
63000010026,臺北市,松山區,中正里,Zhongzheng Vil.,A,63000,A01,63000010,,Songshan District,177166.66666666666,27638.0,6448.866666666667,921.2666666666667,4265.3411328777265,609.3344475539609,18280.033426618826
63000040040,臺北市,中山區,復華里,Fuhua Vil.,A,63000,A10,63000040,,Zhongshan District,133916.66666666666,20891.0,4874.566666666667,696.3666666666667,4359.75080041187,622.8215429159815,18684.64628747944
63000040005,臺北市,中山區,康樂里,Kangle Vil.,A,63000,A10,63000040,,Zhongshan District,108333.33333333333,16900.0,3943.3333333333335,563.3333333333334,4402.448067092118,628.9211524417312,18867.634573251937
63000090009,臺北市,南港區,玉成里,Yucheng Vil.,A,63000,A13,63000090,,Nangang District,80083.33333333333,12493.0,2915.0333333333333,416.43333333333334,4221.110081220411,603.0157258886302,18090.471776658906
63000090003,臺北市,南港區,新富里,Xinfu Vil.,A,63000,A13,63000090,,Nangang District,73333.33333333333,11440.0,2669.3333333333335,381.3333333333333,4572.962294868584,653.2803278383691,19598.409835151073
63000090002,臺北市,南港區,中南里,Zhongnan Vil.,A,63000,A13,63000090,,Nangang District,66500.0,10374.0,2420.6,345.8,4350.414074876784,621.4877249823977,18644.63174947193
63000090007,臺北市,南港區,東明里,Dongming Vil.,A,63000,A13,63000090,,Nangang District,102250.0,15951.0,3721.9,531.7,4340.991922919532,620.1417032742189,18604.251098226567
63000010015,臺北市,松山區,中華里,Zhonghua Vil.,A,63000,A01,63000010,,Songshan District,255750.0,39897.0,9309.300000000001,1329.9,4244.758926930039,606.394132418577,18191.823972557308
63000010012,臺北市,松山區,龍田里,Longtian Vil.,A,63000,A01,63000010,,Songshan District,135583.33333333334,21151.0,4935.233333333334,705.0333333333333,4239.094790584097,605.5849700834424,18167.54910250327
63000060005,臺北市,大同區,永樂里,Yongle Vil.,A,63000,A09,63000060,,Datong District,116250.0,18135.0,4231.5,604.5,4467.397908810593,638.1997012586562,19145.991037759686
63000060006,臺北市,大同區,朝陽里,Zhaoyang Vil.,A,63000,A09,63000060,,Datong District,107250.0,16731.0,3903.9,557.7,4478.917448276981,639.8453497538545,19195.360492615633
63000010021,臺北市,松山區,自強里,Ziqiang Vil.,A,63000,A01,63000010,,Songshan District,115416.66666666667,18005.0,4201.166666666667,600.1666666666666,4224.447899330438,603.4925570472054,18104.776711416165
63000060007,臺北市,大同區,星明里,Xingming Vil.,A,63000,A09,63000060,,Datong District,103583.33333333333,16159.0,3770.4333333333334,538.6333333333333,4475.772995852912,639.3961422647017,19181.884267941048
63000010020,臺北市,松山區,鵬程里,Pengcheng Vil.,A,63000,A01,63000010,,Songshan District,108750.0,16965.0,3958.5,565.5,4238.209132111912,605.4584474445589,18163.753423336766
63000060008,臺北市,大同區,光能里,Guangneng Vil.,A,63000,A09,63000060,,Datong District,144416.66666666666,22529.0,5256.766666666666,750.9666666666667,4454.45943943753,636.3513484910757,19090.54045473227
63000010035,臺北市,松山區,松基里,Songji Vil.,A,63000,A01,63000010,,Songshan District,208166.66666666666,32474.0,7577.266666666667,1082.4666666666667,4353.1767803859075,621.8823971979867,18656.471915939605
63000040035,臺北市,中山區,龍洲里,Longzhou Vil.,A,63000,A10,63000040,,Zhongshan District,105166.66666666667,16406.0,3828.0666666666666,546.8666666666667,4391.4253835909985,627.3464833701427,18820.394501104278
