village_code,county_chinese_name,township_chinese_name,village_chinese_name,village_english_name,county_id,county_code,township_id,township_code,note,township_english_name,store_price_per_ping_average
63000090003,臺北市,南港區,新富里,Xinfu Vil.,A,63000,A13,63000090,,Nangang District,1760.9279609279608
63000090002,臺北市,南港區,中南里,Zhongnan Vil.,A,63000,A13,63000090,,Nangang District,944.4444444444443
63000090007,臺北市,南港區,東明里,Dongming Vil.,A,63000,A13,63000090,,Nangang District,1622.4188790560472
63000010015,臺北市,松山區,中華里,Zhonghua Vil.,A,63000,A01,63000010,,Songshan District,2666.6666666666665
63000010012,臺北市,松山區,龍田里,Longtian Vil.,A,63000,A01,63000010,,Songshan District,3166.666666666667
63000060005,臺北市,大同區,永樂里,Yongle Vil.,A,63000,A09,63000060,,Datong District,2323.469568049388
63000060006,臺北市,大同區,朝陽里,Zhaoyang Vil.,A,63000,A09,63000060,,Datong District,1864.735694938209
63000010021,臺北市,松山區,自強里,Ziqiang Vil.,A,63000,A01,63000010,,Songshan District,2626.097772982046
63000060007,臺北市,大同區,星明里,Xingming Vil.,A,63000,A09,63000060,,Datong District,4421.682596241647
63000010020,臺北市,松山區,鵬程里,Pengcheng Vil.,A,63000,A01,63000010,,Songshan District,2850.0
63000060008,臺北市,大同區,光能里,Guangneng Vil.,A,63000,A09,63000060,,Datong District,16946.975940262713
63000010035,臺北市,松山區,松基里,Songji Vil.,A,63000,A01,63000010,,Songshan District,4081.0173022857994
63000040035,臺北市,中山區,龍洲里,Longzhou Vil.,A,63000,A10,63000040,,Zhongshan District,2835.337502004169
63000040034,臺北市,中山區,朱馥里,Zhufu Vil.,A,63000,A10,63000040,,Zhongshan District,2180.7699637888313
63000100027,臺北市,內湖區,行善里,Xingshan Vil.,A,63000,A14,63000100,,Neihu District,1363.6363636363637
63000040004,臺北市,中山區,民安里,Min'an Vil.,A,63000,A10,63000040,,Zhongshan District,8329.215443337864
63000040030,臺北市,中山區,中吉里,Zhongji Vil.,A,63000,A10,63000040,,Zhongshan District,2630.6616733911355
63000040033,臺北市,中山區,中央里,Zhongyang Vil.,A,63000,A10,63000040,,Zhongshan District,4892.912588581037
63000040031,臺北市,中山區,中原里,Zhongyuan Vil.,A,63000,A10,63000040,,Zhongshan District,2061.816551391537
63000040006,臺北市,中山區,中山里,Zhongshan Vil.,A,63000,A10,63000040,,Zhongshan District,3356.7104755094538
63000090005,臺北市,南港區,東新里,Dongxin Vil.,A,63000,A13,63000090,,Nangang District,2540.322580645161
63000010013,臺北市,松山區,東昌里,Dongchang Vil.,A,63000,A01,63000010,,Songshan District,3560.1190476190477
63000010009,臺北市,松山區,介壽里,Jieshou Vil.,A,63000,A01,63000010,,Songshan District,2460.7426304665933
63000010008,臺北市,松山區,富泰里,Futai Vil.,A,63000,A01,63000010,,Songshan District,2435.376576829523
63000090008,臺北市,南港區,西新里,Xixin Vil.,A,63000,A13,63000090,,Nangang District,1315.8759723114251
63000090020,臺北市,南港區,重陽里,Zhongyang Vil.,A,63000,A13,63000090,,Nangang District,0.0
63000040007,臺北市,中山區,聚盛里,Jucheng Vil.,A,63000,A10,63000040,,Zhongshan District,4233.842889783484
63000040029,臺北市,中山區,江山里,Jiangshan Vil.,A,63000,A10,63000040,,Zhongshan District,2551.529277972498
63000060011,臺北市,大同區,雙連里,Shuanglian Vil.,A,63000,A09,63000060,,Datong District,4070.8865980605115
63000040023,臺北市,中山區,中庄里,Zhongzhuang Vil.,A,63000,A10,63000040,,Zhongshan District,1783.0712411180275
63000090001,臺北市,南港區,南港里,Nangang Vil.,A,63000,A13,63000090,,Nangang District,1630.4583738406227
63000060009,臺北市,大同區,大有里,Dayou Vil.,A,63000,A09,63000060,,Datong District,2064.999119873262
63000060010,臺北市,大同區,延平里,Yanping Vil.,A,63000,A09,63000060,,Datong District,2307.6923076923076
63000010016,臺北市,松山區,民有里,Minyou Vil.,A,63000,A01,63000010,,Songshan District,2026.7930595280714
63000040028,臺北市,中山區,江寧里,Jiangning Vil.,A,63000,A10,63000040,,Zhongshan District,2523.324680749493
63000040021,臺北市,中山區,松江里,Songjiang Vil.,A,63000,A10,63000040,,Zhongshan District,2803.7393162393164
63000010003,臺北市,松山區,東榮里,Dongrong Vil.,A,63000,A01,63000010,,Songshan District,2756.313605507233
63000040022,臺北市,中山區,新生里,Xinsheng Vil.,A,63000,A10,63000040,,Zhongshan District,2916.6666666666665
63000040009,臺北市,中山區,聚葉里,Juye Vil.,A,63000,A10,63000040,,Zhongshan District,2675.859692312119
63000100026,臺北市,內湖區,週美里,Zhoumei Vil.,A,63000,A14,63000100,,Neihu District,1579.3145484295262
63000060013,臺北市,大同區,民權里,Minquan Vil.,A,63000,A09,63000060,,Datong District,1635.6220914514129
63000010004,臺北市,松山區,三民里,Sanmin Vil.,A,63000,A01,63000010,,Songshan District,4883.697411003237
63000010006,臺北市,松山區,富錦里,Fujin Vil.,A,63000,A01,63000010,,Songshan District,2948.7347703842547
63000060012,臺北市,大同區,南芳里,Nanfang Vil.,A,63000,A09,63000060,,Datong District,1964.2974406373098
63000010005,臺北市,松山區,新益里,Xinyi Vil.,A,63000,A01,63000010,,Songshan District,2549.1826075159406
63000010007,臺北市,松山區,新東里,Xindong Vil.,A,63000,A01,63000010,,Songshan District,1950.5173108937674
63000040020,臺北市,中山區,新福里,Xinfu Vil.,A,63000,A10,63000040,,Zhongshan District,0.0
63000090004,臺北市,南港區,三重里,Sanzhong Vil.,A,63000,A13,63000090,,Nangang District,3592.8632423450836
63000040010,臺北市,中山區,恆安里,Heng'an Vil.,A,63000,A10,63000040,,Zhongshan District,3649.871577343057
63000100037,臺北市,內湖區,蘆洲里,Luzhou Vil.,A,63000,A14,63000100,,Neihu District,1088.251879699248
63000060014,臺北市,大同區,景星里,Jingxing Vil.,A,63000,A09,63000060,,Datong District,1083.6609686609686
63000060015,臺北市,大同區,隆和里,Longhe Vil.,A,63000,A09,63000060,,Datong District,2000.4667170230314
63000060016,臺北市,大同區,蓬萊里,Penglai Vil.,A,63000,A09,63000060,,Datong District,1065.9847715736041
63000040011,臺北市,中山區,晴光里,Qingguang Vil.,A,63000,A10,63000040,,Zhongshan District,2552.7830639377153
63000010017,臺北市,松山區,民福里,Minfu Vil.,A,63000,A01,63000010,,Songshan District,1578.9473684210527
63000100028,臺北市,內湖區,石潭里,Shitan Vil.,A,63000,A14,63000100,,Neihu District,1763.1453498238095
63000040027,臺北市,中山區,下埤里,Xiabi Vil.,A,63000,A10,63000040,,Zhongshan District,3032.682472956297
63000040025,臺北市,中山區,行仁里,Xingren Vil.,A,63000,A10,63000040,,Zhongshan District,2902.4768398657397
63000040024,臺北市,中山區,行政里,Xingzheng Vil.,A,63000,A10,63000040,,Zhongshan District,1881.9725125933087
63000040026,臺北市,中山區,行孝里,Xingxiao Vil.,A,63000,A10,63000040,,Zhongshan District,2308.443764865783
63000040018,臺北市,中山區,新喜里,Xinxi Vil.,A,63000,A10,63000040,,Zhongshan District,2061.8453608247423
63000040008,臺北市,中山區,集英里,Jiying Vil.,A,63000,A10,63000040,,Zhongshan District,3429.4940603448013
63000060020,臺北市,大同區,斯文里,Siwen Vil.,A,63000,A09,63000060,,Datong District,1720.2320675105484
63000060019,臺北市,大同區,揚雅里,Yangya Vil.,A,63000,A09,63000060,,Datong District,1961.1111111111113
63000060017,臺北市,大同區,國順里,Guoshun Vil.,A,63000,A09,63000060,,Datong District,2195.1219512195125
63000100022,臺北市,內湖區,五分里,Wufen Vil.,A,63000,A14,63000100,,Neihu District,2832.026783766329
63000060018,臺北市,大同區,國慶里,Guoqing Vil.,A,63000,A09,63000060,,Datong District,2479.066985645933
63000100040,臺北市,內湖區,南湖里,Nanhu Vil.,A,63000,A14,63000100,,Neihu District,3567.496784373443
63000010010,臺北市,松山區,精忠里,Jingzhong Vil.,A,63000,A01,63000010,,Songshan District,3442.543715542208
63000060022,臺北市,大同區,至聖里,Zhisheng Vil.,A,63000,A09,63000060,,Datong District,2542.275574907759
63000060021,臺北市,大同區,鄰江里,Linjiang Vil.,A,63000,A09,63000060,,Datong District,0.0
63000100036,臺北市,內湖區,明湖里,Minghu Vil.,A,63000,A14,63000100,,Neihu District,1911.6979872449551
63000100018,臺北市,內湖區,葫洲里,Huzhou Vil.,A,63000,A14,63000100,,Neihu District,2091.9584101919872
63000100030,臺北市,內湖區,湖元里,Huyuan Vil.,A,63000,A14,63000100,,Neihu District,1766.2973276972484
63000100024,臺北市,內湖區,樂康里,Lekang Vil.,A,63000,A14,63000100,,Neihu District,1474.2195210638408
63000060026,臺北市,大同區,保安里,Bao'an Vil.,A,63000,A09,63000060,,Datong District,2000.0
63000100023,臺北市,內湖區,東湖里,Donghu Vil.,A,63000,A14,63000100,,Neihu District,2442.72609984007
63000100031,臺北市,內湖區,安湖里,Anhu Vil.,A,63000,A14,63000100,,Neihu District,5098.180997442027
63000100029,臺北市,內湖區,湖興里,Huxing Vil.,A,63000,A14,63000100,,Neihu District,1160.6937799043062
63000100039,臺北市,內湖區,寶湖里,Baohu Vil.,A,63000,A14,63000100,,Neihu District,2242.762969308798
63000010002,臺北市,松山區,莊敬里,Zhuangjing Vil.,A,63000,A01,63000010,,Songshan District,2415.772946859903
63000100021,臺北市,內湖區,瑞光里,Ruiguang Vil.,A,63000,A14,63000100,,Neihu District,2029.7699594046007
63000040017,臺北市,中山區,大佳里,Dajia Vil.,A,63000,A10,63000040,,Zhongshan District,0.0
63000040019,臺北市,中山區,新庄里,Xinzhuang Vil.,A,63000,A10,63000040,,Zhongshan District,1569.2752100840337
63000040012,臺北市,中山區,圓山里,Yuanshan Vil.,A,63000,A10,63000040,,Zhongshan District,2043.2500147916048
63000100035,臺北市,內湖區,康寧里,Kangning Vil.,A,63000,A14,63000100,,Neihu District,0.0
63000100020,臺北市,內湖區,瑞陽里,Ruiyang Vil.,A,63000,A14,63000100,,Neihu District,1142.8181453231634
63000100034,臺北市,內湖區,金湖里,Jinhu Vil.,A,63000,A14,63000100,,Neihu District,1929.7613863066902
63000060024,臺北市,大同區,老師里,Laoshi Vil.,A,63000,A09,63000060,,Datong District,1456.3106796116504
63000100016,臺北市,內湖區,紫雲里,Ziyun Vil.,A,63000,A14,63000100,,Neihu District,1372.7965254778446
63000060025,臺北市,大同區,重慶里,Zhongqing Vil.,A,63000,A09,63000060,,Datong District,1507.9569892473116
63000100019,臺北市,內湖區,紫陽里,Ziyang Vil.,A,63000,A14,63000100,,Neihu District,1783.2209046056457
63000040016,臺北市,中山區,永安里,Yong'an Vil.,A,63000,A10,63000040,,Zhongshan District,2302.7171148646066
63000110014,臺北市,士林區,明勝里,Mingsheng Vil.,A,63000,A15,63000110,,Shilin District,1250.0
63000100005,臺北市,內湖區,港墘里,Gangqi Vil.,A,63000,A14,63000100,,Neihu District,2493.124527137215
63000100011,臺北市,內湖區,紫星里,Zixing Vil.,A,63000,A14,63000100,,Neihu District,2653.679218448989
63000110016,臺北市,士林區,富光里,Fuguang Vil.,A,63000,A15,63000110,,Shilin District,1181.8181818181818
63000110013,臺北市,士林區,福華里,Fuhua Vil.,A,63000,A15,63000110,,Shilin District,1503.0458089668616
63000100006,臺北市,內湖區,港都里,Gangdou Vil.,A,63000,A14,63000100,,Neihu District,0.0
63000110015,臺北市,士林區,福順里,Fushun Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000110012,臺北市,士林區,承德里,Chengde Vil.,A,63000,A15,63000110,,Shilin District,2049.1791263559076
63000100017,臺北市,內湖區,清白里,Qingbai Vil.,A,63000,A14,63000100,,Neihu District,2405.4765139709893
63000040041,臺北市,中山區,金泰里,Jintai Vil.,A,63000,A10,63000040,,Zhongshan District,2799.8528631511354
63000110011,臺北市,士林區,百齡里,Bailing Vil.,A,63000,A15,63000110,,Shilin District,1425.0
63000100009,臺北市,內湖區,內湖里,Neihu Vil.,A,63000,A14,63000100,,Neihu District,2196.1712282158906
63000040015,臺北市,中山區,成功里,Chenggong Vil.,A,63000,A10,63000040,,Zhongshan District,2856.5737903439717
63000100001,臺北市,內湖區,西湖里,Xihu Vil.,A,63000,A14,63000100,,Neihu District,2950.6682494778156
63000110017,臺北市,士林區,葫蘆里,Hulu Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000100038,臺北市,內湖區,麗山里,Lishan Vil.,A,63000,A14,63000100,,Neihu District,2609.143073700784
63000100013,臺北市,內湖區,金龍里,Jinlong Vil.,A,63000,A14,63000100,,Neihu District,1593.2266755190622
63000100032,臺北市,內湖區,秀湖里,Xiuhu Vil.,A,63000,A14,63000100,,Neihu District,1658.5343991169364
63000110010,臺北市,士林區,前港里,Qiangang Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000110018,臺北市,士林區,葫東里,Hudong Vil.,A,63000,A15,63000110,,Shilin District,1321.4285714285713
63000100010,臺北市,內湖區,湖濱里,Hubin Vil.,A,63000,A14,63000100,,Neihu District,1322.6095617529882
63000110009,臺北市,士林區,福中里,Fuzhong Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000110020,臺北市,士林區,社新里,Shexin Vil.,A,63000,A15,63000110,,Shilin District,1196.1892274392274
63000100007,臺北市,內湖區,港富里,Gangfu Vil.,A,63000,A14,63000100,,Neihu District,2787.593984962406
63000110002,臺北市,士林區,義信里,Yixin Vil.,A,63000,A15,63000110,,Shilin District,7667.765655821277
63000100033,臺北市,內湖區,安泰里,Antai Vil.,A,63000,A14,63000100,,Neihu District,0.0
63000040013,臺北市,中山區,劍潭里,Jiantan Vil.,A,63000,A10,63000040,,Zhongshan District,0.0
63000110001,臺北市,士林區,仁勇里,Renyong Vil.,A,63000,A15,63000110,,Shilin District,6473.588075966191
63000040042,臺北市,中山區,北安里,Bei'an Vil.,A,63000,A10,63000040,,Zhongshan District,0.0
63000040014,臺北市,中山區,大直里,Dazhi Vil.,A,63000,A10,63000040,,Zhongshan District,2365.631374172721
63000100008,臺北市,內湖區,港華里,Ganghua Vil.,A,63000,A14,63000100,,Neihu District,1927.8117647058825
63000110004,臺北市,士林區,福德里,Fude Vil.,A,63000,A15,63000110,,Shilin District,3126.517273576097
63000110019,臺北市,士林區,社子里,Shezi Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000110021,臺北市,士林區,社園里,Sheyuan Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000110022,臺北市,士林區,永倫里,Yonglun Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000110008,臺北市,士林區,後港里,Hougang Vil.,A,63000,A15,63000110,,Shilin District,2237.89903419078
63000100002,臺北市,內湖區,西康里,Xikang Vil.,A,63000,A14,63000100,,Neihu District,2350.584735557651
63000100003,臺北市,內湖區,西安里,Xi'an Vil.,A,63000,A14,63000100,,Neihu District,1534.818888888889
63000110007,臺北市,士林區,福佳里,Fujia Vil.,A,63000,A15,63000110,,Shilin District,4954.377104377105
63000110003,臺北市,士林區,福林里,Fulin Vil.,A,63000,A15,63000110,,Shilin District,3571.323343715801
63000110006,臺北市,士林區,舊佳里,Jiujia Vil.,A,63000,A15,63000110,,Shilin District,3564.543426417417
63000110005,臺北市,士林區,福志里,Fuzhi Vil.,A,63000,A15,63000110,,Shilin District,2600.0
63000110028,臺北市,士林區,德華里,Dehua Vil.,A,63000,A15,63000110,,Shilin District,3360.60222834091
63000100012,臺北市,內湖區,大湖里,Dahu Vil.,A,63000,A14,63000100,,Neihu District,2225.925925925926
63000110026,臺北市,士林區,名山里,Mingshan Vil.,A,63000,A15,63000110,,Shilin District,1767.5941080196399
63000110027,臺北市,士林區,德行里,Dexing Vil.,A,63000,A15,63000110,,Shilin District,5090.752260046
63000100014,臺北市,內湖區,金瑞里,Jinrui Vil.,A,63000,A14,63000100,,Neihu District,3108.465608465609
63000110030,臺北市,士林區,忠誠里,Zhongcheng Vil.,A,63000,A15,63000110,,Shilin District,2034.2024996280315
63000110025,臺北市,士林區,岩山里,Yanshan Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000100025,臺北市,內湖區,內溝里,Neigou Vil.,A,63000,A14,63000100,,Neihu District,0.0
63000120001,臺北市,北投區,建民里,Jianmin Vil.,A,63000,A16,63000120,,Beitou District,1107.142857142857
63000110029,臺北市,士林區,聖山里,Shengshan Vil.,A,63000,A15,63000110,,Shilin District,1882.3529411764705
63000120002,臺北市,北投區,文林里,Wenlin Vil.,A,63000,A16,63000120,,Beitou District,1630.4739315034678
63000120003,臺北市,北投區,石牌里,Shipai Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000110034,臺北市,士林區,蘭雅里,Lanya Vil.,A,63000,A15,63000110,,Shilin District,2858.789236991613
63000110050,臺北市,士林區,翠山里,Cuishan Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000110051,臺北市,士林區,臨溪里,Linxi Vil.,A,63000,A15,63000110,,Shilin District,1262.7241209890042
63000120019,臺北市,北投區,洲美里,Zhoumei Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000110035,臺北市,士林區,蘭興里,Lanxing Vil.,A,63000,A15,63000110,,Shilin District,1944.8529411764707
63000120004,臺北市,北投區,福興里,Fuxing Vil.,A,63000,A16,63000120,,Beitou District,2790.6976744186045
63000120014,臺北市,北投區,吉慶里,Jiqing Vil.,A,63000,A16,63000120,,Beitou District,2293.3333333333335
63000110023,臺北市,士林區,福安里,Fu'an Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000120005,臺北市,北投區,榮光里,Rongguang Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000120007,臺北市,北投區,裕民里,Yumin Vil.,A,63000,A16,63000120,,Beitou District,2001.6339869281046
63000100015,臺北市,內湖區,碧山里,Bishan Vil.,A,63000,A14,63000100,,Neihu District,1318.9285714285716
63000110024,臺北市,士林區,富洲里,Fuzhou Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000110037,臺北市,士林區,天祿里,Tianlu Vil.,A,63000,A15,63000110,,Shilin District,1390.5308252278282
63000110043,臺北市,士林區,永福里,Yongfu Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000110033,臺北市,士林區,三玉里,Sanyu Vil.,A,63000,A15,63000110,,Shilin District,2194.503987190584
63000110036,臺北市,士林區,天福里,Tianfu Vil.,A,63000,A15,63000110,,Shilin District,2414.976648149225
63000120016,臺北市,北投區,立賢里,Lixian Vil.,A,63000,A16,63000120,,Beitou District,1933.3333333333333
63000120015,臺北市,北投區,尊賢里,Zunxian Vil.,A,63000,A16,63000120,,Beitou District,16000.0
63000110038,臺北市,士林區,天壽里,Tianshou Vil.,A,63000,A15,63000110,,Shilin District,960.0
63000120013,臺北市,北投區,吉利里,Jili Vil.,A,63000,A16,63000120,,Beitou District,6000.0
63000120008,臺北市,北投區,振華里,Zhenhua Vil.,A,63000,A16,63000120,,Beitou District,6589.394232356798
63000120011,臺北市,北投區,永明里,Yongming Vil.,A,63000,A16,63000120,,Beitou District,4407.647907647907
63000120006,臺北市,北投區,榮華里,Ronghua Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000110031,臺北市,士林區,芝山里,Zhishan Vil.,A,63000,A15,63000110,,Shilin District,2150.0
63000120017,臺北市,北投區,立農里,Linong Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000110041,臺北市,士林區,天玉里,Tianyu Vil.,A,63000,A15,63000110,,Shilin District,3262.956843664998
63000120038,臺北市,北投區,關渡里,Guandu Vil.,A,63000,A16,63000120,,Beitou District,2666.6666666666665
63000110040,臺北市,士林區,天山里,Tianshan Vil.,A,63000,A15,63000110,,Shilin District,1913.5802469135804
63000120012,臺北市,北投區,東華里,Donghua Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000110039,臺北市,士林區,天和里,Tianhe Vil.,A,63000,A15,63000110,,Shilin District,1660.0
63000120018,臺北市,北投區,八仙里,Baxian Vil.,A,63000,A16,63000120,,Beitou District,1505.9100418410042
63000120010,臺北市,北投區,永欣里,Yongxin Vil.,A,63000,A16,63000120,,Beitou District,3264.285714285714
63000120021,臺北市,北投區,清江里,Qingjiang Vil.,A,63000,A16,63000120,,Beitou District,1466.2726577855428
63000120022,臺北市,北投區,中央里,Zhongyang Vil.,A,63000,A16,63000120,,Beitou District,1978.0315325759334
63000110032,臺北市,士林區,東山里,Dongshan Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000120024,臺北市,北投區,大同里,Datong Vil.,A,63000,A16,63000120,,Beitou District,2037.037037037037
63000120020,臺北市,北投區,奇岩里,Qiyan Vil.,A,63000,A16,63000120,,Beitou District,964.1873278236916
63000120025,臺北市,北投區,溫泉里,Wenquan Vil.,A,63000,A16,63000120,,Beitou District,2812.5
63000120023,臺北市,北投區,長安里,Chang'an Vil.,A,63000,A16,63000120,,Beitou District,3223.6060572709953
63000110045,臺北市,士林區,新安里,Xin'an Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000120034,臺北市,北投區,豐年里,Fengnian Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000120028,臺北市,北投區,中庸里,Zhongyong Vil.,A,63000,A16,63000120,,Beitou District,1144.7368421052633
63000110044,臺北市,士林區,公館里,Gongguan Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000120037,臺北市,北投區,一德里,Yide Vil.,A,63000,A16,63000120,,Beitou District,1987.2043010752689
63000110042,臺北市,士林區,天母里,Tianmu Vil.,A,63000,A15,63000110,,Shilin District,1365.5083113057428
63000120009,臺北市,北投區,永和里,Yonghe Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000120026,臺北市,北投區,林泉里,Linquan Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000120033,臺北市,北投區,文化里,Wenhua Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000120031,臺北市,北投區,智仁里,Zhiren Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000120036,臺北市,北投區,桃源里,Taoyuan Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000120027,臺北市,北投區,中心里,Zhongxin Vil.,A,63000,A16,63000120,,Beitou District,1059.9078341013826
63000120030,臺北市,北投區,中和里,Zhonghe Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000120029,臺北市,北投區,開明里,Kaiming Vil.,A,63000,A16,63000120,,Beitou District,1019.1082802547771
63000120035,臺北市,北投區,稻香里,Daoxiang Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000110049,臺北市,士林區,溪山里,Xishan Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000110046,臺北市,士林區,陽明里,Yangming Vil.,A,63000,A15,63000110,,Shilin District,2916.6666666666665
63000120032,臺北市,北投區,秀山里,Xiushan Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000120040,臺北市,北投區,湖山里,Hushan Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000120039,臺北市,北投區,泉源里,Quanyuan Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000110048,臺北市,士林區,平等里,Pingdeng Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000120041,臺北市,北投區,大屯里,Datun Vil.,A,63000,A16,63000120,,Beitou District,0.0
63000110047,臺北市,士林區,菁山里,Jingshan Vil.,A,63000,A15,63000110,,Shilin District,0.0
63000120042,臺北市,北投區,湖田里,Hutian Vil.,A,63000,A16,63000120,,Beitou District,0.0
